sample_id,premise,hypothesis,n_agents,m_examples,label,predicted,result
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,1,16,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,3,16,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,5,16,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,9,16,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,1,32,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,3,32,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,5,32,2,2.0,1
7487,"A woman in a blue uniform, with long curly red-hair, looking at her horse before the race.",The horse is dead.,9,32,2,2.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,1,1,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,3,1,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,5,1,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,9,1,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,1,4,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,3,4,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,5,4,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,9,4,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,1,8,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,3,8,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,5,8,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,9,8,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,1,16,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,3,16,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,5,16,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,9,16,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,1,32,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,3,32,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,5,32,0,0.0,1
5272,A small child in a red jacket is sitting on a man's shoulders and holding his head.,The child's hands are on the man's head.,9,32,0,0.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,1,1,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,3,1,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,5,1,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,9,1,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,1,4,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,3,4,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,5,4,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,9,4,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,1,8,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,3,8,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,5,8,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,9,8,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,1,16,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,3,16,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,5,16,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,9,16,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,1,32,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,3,32,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,5,32,1,1.0,1
5653,Three men drink at a reflective bar.,Three men are socializing during happy hour.,9,32,1,1.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,1,1,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,3,1,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,5,1,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,9,1,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,1,4,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,3,4,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,5,4,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,9,4,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,1,8,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,3,8,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,5,8,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,9,8,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,1,16,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,3,16,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,5,16,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,9,16,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,1,32,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,3,32,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,5,32,2,2.0,1
3999,Man with black shirt and sunglasses makes something out of a balloon.,A woman cuts celery.,9,32,2,2.0,1
6033,A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.,A man is at an airport.,1,1,0,0.0,1
